,id,title,body,tags
34,70373594,how to query select from distinct from purchase_order_id column and get order by latest version,"I have table like this:
<div class=""s-table-container"">
<table class=""s-table"">
<thead>
<tr>
<th>id</th>
<th>purchase_order_id</th>
<th>version</th>
<th>remarks</th>
<th>status</th>
</tr>
</thead>
<tbody>
<tr>
<td>1</td>
<td>24</td>
<td>1</td>
<td>new</td>
<td>edit</td>
</tr>
<tr>
<td>2</td>
<td>24</td>
<td>2</td>
<td>update</td>
<td>edit</td>
</tr>
<tr>
<td>3</td>
<td>25</td>
<td>1</td>
<td>new</td>
<td>confirm</td>
</tr>
<tr>
<td>4</td>
<td>24</td>
<td>3</td>
<td>update</td>
<td>confirm</td>
</tr>
</tbody>
</table>
</div>
my propose is how to select query for first makesure purchase order id it is distinct and then version it is getting the latest version.
so the propose data is is like this :
<div class=""s-table-container"">
<table class=""s-table"">
<thead>
<tr>
<th>id</th>
<th>purchase_order_id</th>
<th>version</th>
<th>remarks</th>
<th>status</th>
</tr>
</thead>
<tbody>
<tr>
<td>3</td>
<td>25</td>
<td>1</td>
<td>new</td>
<td>confirm</td>
</tr>
<tr>
<td>4</td>
<td>24</td>
<td>3</td>
<td>update</td>
<td>confirm</td>
</tr>
</tbody>
</table>
</div table like this:
<div class=""s-table-container"">
<table class=""s-table"">
<thead>
<tr>
<th>id</th>
<th>purchase_order_id</th>
<th>version</th>
<th>remarks</th>
<th>status</th>
</tr>
</thead>
<tbody>
<tr>
<td>1</td>
<td>24</td>
<td>1</td>
<td>new</td>
<td>edit</td>
</tr>
<tr>
<td>2</td>
<td>24</td>
<td>2</td>
<td>update</td>
<td>edit</td>
</tr>
<tr>
<td>3</td>
<td>25</td>
<td>1</td>
<td>new</td>
<td>confirm</td>
</tr>
<tr>
<td>4</td>
<td>24</td>
<td>3</td>
<td>update</td>
<td>confirm</td>
</tr>
</tbody>
</table>
</div>
my propose is how to select query for first makesure purchase order id it is distinct and then version it is getting the latest version.
so the propose data is is like this :
<div class=""s-table-container"">
<table class=""s-table"">
<thead>
<tr>
<th>id</th>
<th>purchase_order_id</th>
<th>version</th>
<th>remarks</th>
<th>status</th>
</tr>
</thead>
<tbody>
<tr>
<td>3</td>
<td>25</td>
<td>1</td>
<td>new</td>
<td>confirm</td>
</tr>
<tr>
<td>4</td>
<td>24</td>
<td>3</td>
<td>update</td>
<td>confirm</td>
</tr>
</tbody>
</table>
</dive table like this:
<div class=""s-table-container"">
<table class=""s-table"">
<thead>
<tr>
<th>id</th>
<th>purchase_order_id</th>
<th>version</th>
<th>remarks</th>
<th>status</th>
</tr>
</thead>
<tbody>
<tr>
<td>1</td>
<td>24</td>
<td>1</td>
<td>new</td>
<td>edit</td>
</tr>
<tr>
<td>2</td>
<td>24</td>
<td>2</td>
<td>update</td>
<td>edit</td>
</tr>
<tr>
<td>3</td>
<td>25</td>
<td>1</td>
<td>new</td>
<td>confirm</td>
</tr>
<tr>
<td>4</td>
<td>24</td>
<td>3</td>
<td>update</td>
<td>confirm</td>
</tr>
</tbody>
</table>
</div>
my propose is how to select query for first makesure purchase order id it is distinct and then version it is getting the latest version.
so the propose data is is like this :
<div class=""s-table-container"">
<table class=""s-table"">
<thead>
<tr>
<th>id</th>
<th>purchase_order_id</th>
<th>version</th>
<th>remarks</th>
<th>status</th>
</tr>
</thead>
<tbody>
<tr>
<td>3</td>
<td>25</td>
<td>1</td>
<td>new</td>
<td>confirm</td>
</tr>
<tr>
<td>4</td>
<td>24</td>
<td>3</td>
<td>update</td>
<td>confirm</td>
</tr>
</tbody>
</table>
</div table like this:
<div class=""s-table-container"">
<table class=""s-table"">
<thead>
<tr>
<th>id</th>
<th>purchase_order_id</th>
<th>version</th>
<th>remarks</th>
<th>status</th>
</tr>
</thead>
<tbody>
<tr>
<td>1</td>
<td>24</td>
<td>1</td>
<td>new</td>
<td>edit</td>
</tr>
<tr>
<td>2</td>
<td>24</td>
<td>2</td>
<td>update</td>
<td>edit</td>
</tr>
<tr>
<td>3</td>
<td>25</td>
<td>1</td>
<td>new</td>
<td>confirm</td>
</tr>
<tr>
<td>4</td>
<td>24</td>
<td>3</td>
<td>update</td>
<td>confirm</td>
</tr>
</tbody>
</table>
</div>
my propose is how to select query for first makesure purchase order id it is distinct and then version it is getting the latest version.
so the propose data is is like this :
<div class=""s-table-container"">
<table class=""s-table"">
<thead>
<tr>
<th>id</th>
<th>purchase_order_id</th>
<th>version</th>
<th>remarks</th>
<th>status</th>
</tr>
</thead>
<tbody>
<tr>
<td>3</td>
<td>25</td>
<td>1</td>
<td>new</td>
<td>confirm</td>
</tr>
<tr>
<td>4</td>
<td>24</td>
<td>3</td>
<td>update</td>
<td>confirm</td>
</tr>
</tbody>
</table>
</div>",sql|postgresql
35,70080423,Left Join using parameter not using table,"I need to give some Explanation to my junior about using Left Join between 2 Table. ( i just have 2 years exp on programing).
He using  join query using input parameter to generate report. the parameter is 
Here my junior query:

this is my query
<pre><code>Select A.* , B.some_column  
FROM workflow.flows_nodes a
left join workflow.flows_edges e on (e.fle_flh_id=a.fln_flh_id and e.fle_edges_target = a.fln_nodes_id )
where a.fln_flh_id = v_workflow_id and a.fln_nodes_id='start'
</code></pre>
i am trying to explaining to my junior about this left join between 2 table using my query.
he argue about the same result and more easy to debug. but the performance is dull.
Please help me to give my junior good evidance or explanation with some trusted source.
since i trying using query plan doesnt work because we using minimum data.
Thank You",postgresql
36,70136208,How to list rows with duplicate columns,"I have a table with the fields :

I want to get all records with <code>name, birthday</code> duplicate like:
<pre><code>id | name | birthday   | clinic
 1 | mary | 2020-01-01 | clin 1
 2 | mary | 2020-01-01 | clin 1
 3 | mary | 2020-01-01 | clin 2
 5 | pete | 2020-01-05 | clin 1
 6 | pete | 2020-01-05 | clin 2
 7 | pete | 2020-01-05 | clin 3
</code></pre>
Mary and Pete have more than one record with same name and birthday",postgresql
37,70166562,search from table with minimum value,"i have this

this is my table
<a href=""https://i.stack.imgur.com/oBLz6.jpg"" rel=""nofollow noreferrer"">enter image description here</a>
when I say bedroom count &gt;=1 then min price is in row where bedroom count is 2 but I have bedroom with 1 which is minimum ,I want to give priority to bed I mean if write bedroom 2 then it can have bedroom counts starting from 5 which is minimum value then I need to calc min price from rows where bed is 5 for example
okay sorry guys I solved this is answer in case someone needs it
<pre><code>     select  bedroom_count, bathroom_count , monthly_rent ,property_id 
                                        from (select distinct bedroom_count,bathroom_count,monthly_rent,property_id, FIRST_VALUE(bedroom_count) OVER(ORDER BY bedroom_count) priority_bedroom
                                        from property_units pu where pu.property_id = 522 and pu.removed =false and pu.bedroom_count&gt;=1) dd 
                                        where  bedroom_count &gt;=1 and bedroom_count&lt;= priority_bedroom 
                                        
</code></pre>",postgresql
38,70190330,In Postgres 10 how to roll multiple matching rows into a single row,"Using Postgres 10
I created simple example to try and demonstrate I have table1, and table 2, table 2 has fk into table1, so in example below rows 1,2,3 from table 2 link to 1 in table 1, and row 4 links to 2, and rows 5,6,7 from table 2 link to 3 in table 1
table1

table2
<pre><code>pk   fk   name
-----------------------
1  | 1  | blue
2  | 1  | yellow
3  | 1  | green
4  | 2  | red
5  | 3  | green
6  | 3  | yellow
7  | 3  | blue
</code></pre>
What I would like to do is roll the value of table2 into one row get to the following result (or similar) so that I have one row with all the values
<pre><code>fred blueyellowgreen
jane red
tom  blueyellowgreen
</code></pre>
the reason is I need to find where there are two sets of rows in table 2 with the same value, I can order by value to get the same order.",sql|postgresql
39,70194197,Counting the number rows returned in Group by,"The task was to group it by member_id and to filter it out, by selecting only the member_id where there is at least one slot booked. I expected the result as 30. But it's printing 30 member_id individually. What is I am doing wrong?
",sql|postgresql
40,70228018,SQL model follows to retrieve previous notifications,"These are my tables:

I am having trouble modeling the follow table to achieve the following:
1)Client can fetch all the posts from authors which he is currently following
2)Client can follow then unfollow then follow and so on...
3)Whenever an author adds a post, clients receive a notification for the post(this is done through another service(firebase) which doesn't provide a way to fetch previous notifications)
4)Client can fetch all previous notifications he received(i'm having trouble with this point)
Does anybody have an idea how to model my tables to be able to query for the last point.
Thank you",sql|postgresql
41,70284723,Unable to fulltext search Cypher from Node.js driver,"I created a fulltext search index on  nodes with their <code>name</code> and <code>userName</code> properties with the following query:

However, I am unable to get my queries to return anything but <code>undefined</code> in the Node.js driver. What is strange is that the same query will return the expected (and correct) result in my open browser session.
The search query is this:
<pre><code>CALL db.index.fulltext.queryNodes(&quot;userSearch&quot;, $searchTerm) YIELD node, score
RETURN node, score
</code></pre>
Again, this works in the browser but does not work when called from Node.js. I'm not getting any errors or anything--the result of the query is just undefined.
My two theories:
<ol>
<li>Is there an install missing here (that the browser has?) Do I need to install <code>Lucene</code> or <code>Apache</code>?</li>
<li>Does the index somehow need to take time to update? I created it only a short while ago and with the browser.</li>
</ol>",neo4j|cypher
42,70376812,get user list along with database granted list - PostgreSQL,"We have 3 columns 
We want user list along with their roles assigned and database name on which they have access granted.
output should be like below
<code>user_id | user_role | datname(dbname)</code>
I don't see any table so that I can join . I checked pg_roles/pg_user but we get only user list and their assigned role but not database name. also checked pg_database but no luck
Thankve 3 columns 
We want user list along with their roles assigned and database name on which they have access granted.
output should be like below
<code>user_id | user_role | datname(dbname)</code>
I don't see any table so that I can join . I checked pg_roles/pg_user but we get only user list and their assigned role but not database name. also checked pg_database but no luck
Thanks",postgresql
43,70243680,Should I trust my LDBC results on neo4j? Error recording runtime - reported value exceeds maximum allowed. Time reported as maximum,"I am trying to run the LDBC Benchmark (SF100) on an experimental JVM, but when I am trying to use some really big numbers
<ul>
<li>operation_count=168649</li>
<li>ldbc.snb.interactive.LdbcQuery5_freq=78</li>
<li>ldbc.snb.interactive.LdbcQuery5_enable=true</li>
<li>all LdbcShortQueries &amp; LdbcUpdates activated</li>
</ul>
I am getting the following Error after the 1:30h
<blockquote>
OperationTypeMetricsManager  Error recording runtime - reported value exceeds maximum allowed. Time reported as maximum.
</blockquote>
as you can se bellow and my question is, should i trust my results??
",neo4j|cypher
44,70267391,MYSQL Query to display meta values in a row,"I'm looking for a more efficient way to write this query which displays meta values for an order in a single row. I can't think of a solution myself but before I redesign the database I wanted to see if anyone has any ideas to avoid 11 INNER JOINs. Here is my query which currently takes 20 seconds to load a single result (which is obviously not practical):
",mysql
45,70271967,MYSQL - Subquery returns more than 1 row - how to duplicate row with same userId?,"Here is my subQuery, I cannot understand the error : 1242 - Subquery returns more than 1 row

ERROR : 1242 - Subquery returns more than 1 row
<pre><code>SELECT DISTINCT u.id as userId,  
  (
                SELECT a10.description 
                FROM Export exp
</code></pre>
Thank you for your help",mysql
46,70357943,Statistic of sales per day in the last 30 day,"I have a quest that is about doing a statistic of the sales per day in the last 30 day...i've found a way to only show the last month:

the columns in purchase are just id, value, date, cashier and store id what do you think is the best way to do this?
i have this and i don't know way it is not working...i'm new in postgresql so please don't be offended by this",sql|postgresql
47,70308545,Neo4j and CVE-2021-44228,"Is Neo4j impacted by CVE-2021-44228? Which versions of Neo4j are concerned?
Is it possible to mitigate the vulnerability by setting the log4j2.formatMsgNoLookups parameter as described in this <a href=""https://www.randori.com/blog/cve-2021-44228/"" rel=""nofollow noreferrer"">post</a>4j impacted by CVE-2021-44228? Which versions of Neo4j are concerned?
Is it possible to mitigate the vulnerability by setting the log4j2.formatMsgNoLookups parameter as described in this <a href=""https://www.randori.com/blog/cve-2021-44228/"" rel=""nofollow noreferrer"">post</a>o4j impacted by CVE-2021-44228? Which versions of Neo4j are concerned?
Is it possible to mitigate the vulnerability by setting the log4j2.formatMsgNoLookups parameter as described in this <a href=""https://www.randori.com/blog/cve-2021-44228/"" rel=""nofollow noreferrer"">post</a>4j impacted by CVE-2021-44228? Which versions of Neo4j are concerned?
Is it possible to mitigate the vulnerability by setting the log4j2.formatMsgNoLookups parameter as described in this <a href=""https://www.randori.com/blog/cve-2021-44228/"" rel=""nofollow noreferrer"">post</a>?",neo4j
