id,title,body,accepted_answer_id,answer_count,comment_count,community_owned_date,creation_date,favorite_count,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,parent_id,post_type_id,score,tags,view_count
1324340,WebBrowser control displaying markup instead of page,"<p>I have a .NET(C#) WebBrowser control that is being populated via <code>XSL/XML</code> from a DB call.  On my PC this control shows me the page as expected however when installed on another PC it simply shows the markup. <br /> Any ideas why this could be?<br />  This will be installed for domain users to use, so could it be a security issue?  As well, this user is using Windows 2000 I believe.</p>

<p>In the event it is useful, I've added the code which does the work.</p>

<pre><code>kioskID = Convert.ToInt16(cboKiosks.SelectedValue);
string kioskName = cboKiosks.SelectedText;
try
{
  using (Database d = new Database())
  {
    // Create the database objects.
    d.Command.CommandText = reportName;
    d.Command.Parameters.Add(""@Start"", SqlDbType.DateTime).Value = dtpStartDate.Value;
    d.Command.Parameters.Add(""@Stop"", SqlDbType.DateTime).Value = dtpStopDate.Value;

    if (kioskID == -1)
      d.Command.Parameters.Add(""@KioskID"", SqlDbType.Int).Value = System.DBNull.Value;
    else
      d.Command.Parameters.Add(""@KioskID"", SqlDbType.Int).Value = kioskID;

    if (kioskSite == ""**ALL SITES**"")
      d.Command.Parameters.Add(""@Site"", SqlDbType.VarChar).Value = System.DBNull.Value;
    else
      d.Command.Parameters.Add(""@Site"", SqlDbType.VarChar).Value = kioskSite;

    // Load the XML.
    d.Connection.Open();
    XPathDocument xp = new XPathDocument(d.Command.ExecuteXmlReader());
    d.Connection.Close();

    System.Uri u = new Uri(Application.StartupPath);
    string folder = u.ToString();

    // Transform the XML to a CSV-formatted string.
    StringWriter sw = new StringWriter();
    XsltArgumentList xa = new XsltArgumentList();                        
    xa.AddParam(""When"", """", System.DateTime.Now.ToLongDateString() + "" at "" + System.DateTime.Now.ToShortTimeString());
    xa.AddParam(""ImageFolder"", """", folder);
    XslCompiledTransform xt = new XslCompiledTransform();
    xt.Load(templateName);
    xt.Transform(xp, xa, sw);

    webBrowser.DocumentText = sw.ToString();
}
</code></pre>",,0,2,,2009. 8. 24 오후 7:45:27,,2020. 4. 28 오전 9:18:34,2020. 4. 28 오전 9:18:34,,2125010,Dave,,,1,1,asp.net|xml,479
1325642,"Profiling jQuery, how do I make my app more snappy?","<p>I have some calls to jQuery functions like 14,000 times... what the hell? I don't have that many functions, really just simple stuff like appending and removing DOM elements, why do some of my event handlers call functions so many times?</p>

<p>Plus to compound my issues, Firebug's profiler just show's the min'd functions names... and even when I use the uncompressed library it mostly just shows <code>init()</code> or <code>$.()</code></p>

<p>Does anyone have any tricks?</p>

<p>So I know this is a lot, but it seems really inefficient, it executes on our page newgoldleaf.com, some of the functions take almost 50ms to run... is that a long time or is it just me?</p>

<pre><code>// prepare ajax for form posts
jQuery.ajaxSetup({
  ""beforeSend"" : function(xhr) {xhr.setRequestHeader(""Accept"", ""text/javascript"")}
})

// initializes panels and gets url hash, shows correct panel
jQuery.fn.initPanes = function() {
  $(""div#main_content &gt; div:not(.message)"").addClass(""inactive"");

  var hash = window.location.hash.substr(1);
  this.each(function () {

    if ($(this).hasClass(hash)) {
      var panelToShow = ""."" + $(this).attr(""class"");
      $(panelToShow).removeClass(""inactive"").toggleClass(""active"");
    }
  });

  // if no hash found in url, activate first menu item   
  if (hash == """" ) {
    $(this).eq(0).activatePane(); 
  }

};

// shows panel when user clicks sidebar links
jQuery.fn.activatePane = function(pane) {

  if ($(this).hasClass(""unavailable"") == true) {
    return false;
  }

  if ($(this).hasClass(""active"") == false) {
    $(""div#main_content &gt; div:not(.message)"").hide().removeClass(""active"").addClass(""inactive"");
    $(this).siblings().removeClass(""active"");
    var panelToShow = ""div#main_content div."" + $(this).attr(""class"");

    // set the hash in the url
    window.location.hash = $(this).attr(""class"");

    $(this).toggleClass(""active"");
    $(panelToShow).fadeIn(""slow"").removeClass(""inactive"").addClass(""active"");
  };
};

jQuery.fn.functionName = function() {

};

$(document).ready(function (){

  $('ul.examples li:not(img, h5, a)').hover(function (){
    var bubble = $(this).find(""h5.bubble"")
    bubble.animate({
      opacity:"".99"",
      bottom:""28px""
    }, 200);
  }, function (){
    var bubble = $(this).find(""h5.bubble"")
    bubble.animate({
      opacity:""0"",
      bottom:""38px""
    }, 200).animate({
      bottom:""20px""
    }, 0);
  });


  // hide/show comment form for users with javascript
  $(""div#comments_not_allowed"").hide();
  $(""form#new_comment"").show();

  // $(""body#index div.preview"").slideShow();


  // error and flash notice animation
  $("".message"").animate({
    opacity: ""1"",
  }, 2000).animate({
    opacity: ""0"",
  }, 2000).hide(500);

  // home page caption bubble for blog image fade in
  $(""body#index h5.bubble"").fadeIn(""slow"");
  $(""body#index h5.bubble"").animate({
    bottom: ""22px"",
    opacity: "".99""
  }, 1000);

  $(""form#new_comment"").submit(function() {
      $.post($(this).attr(""action""), $(this).serialize(), null, ""script"");

    return false;
  });

  $(""form#new_lead"").submit(function() {
      $.post($(this).attr(""action""), $(this).serialize(), null, ""script"");
    return false;
  });



  if ($(""ul.panels"").length &gt; 0 ) {
    // panel animation
    $(""div#aside ul li"").initPanes();
    $(""div#aside ul li"").css({
      cursor:""pointer""
    });


    $(""div#aside ul li"").click(function () {
      $(this).activatePane();  
    });
  };

  $(document).load(function() {
    var gaJsHost = ((""https:"" == document.location.protocol) ? ""https://ssl."" : ""http://www."");
    document.write(unescape(""%3Cscript src='"" + gaJsHost + ""google-analytics.com/ga.js' type='text/javascript'%3E%3C/script%3E""));

    function startAnalytics() {
        var pageTracker = _gat._getTracker(""UA-7434953-1"");
        pageTracker._initData();
        pageTracker._trackPageview();
    }

    if (window.addEventListener) {
        window.addEventListener('load', startAnalytics, false);
    }
    else if (window.attachEvent) {
        window.attachEvent('onload', startAnalytics);
    }
  })


})
</code></pre>",,0,1,,2009. 8. 25 오전 1:40:41,1,2009. 9. 10 오전 11:15:59,2009. 8. 25 오전 5:54:33,,1,,103739,,1,1,javascript|jquery|profiling,1629
1329173,Install MSI using ASMX web service,"<p>I have been trying to create a asmx web service which can download &amp; install a msi.
When the web service attempts to install MSI, the MSI throws the following error -</p>

<pre><code>MSI (c) (60:D8) [13:02:57:859]: Client-side and UI is none or basic: Running entire install on the server.
MSI (c) (60:D8) [13:02:57:859]: Grabbed execution mutex.
MSI (c) (60:D8) [13:02:57:875]: Failed to connect to server. Error: 0x80070005
MSI (c) (60:D8) [13:02:57:875]: Failed to connect to server.
MSI (c) (60:D8) [13:02:57:875]: MainEngineThread is returning 1601
</code></pre>

<p>But if I execute the same msi at command line using MSIexec or by double-clicking it installs fine. Is this a privileges issue? When I install it via command line I am logged as admin.</p>

<p>How can I allow my web service to install an msi?
Or, is there any best practices to install a msi using a web service?</p>

<p>I am using IIS 7 on Win2k8</p>",,0,3,,2009. 8. 25 오후 3:50:00,,2009. 8. 27 오전 4:23:16,2009. 8. 27 오전 4:23:16,,76337,viji,,,1,1,windows-installer|asmx,551
1329376,Grouping Based on Similarity in Percentage,"<p>I have a table that looks like this:</p>

<pre><code>username | privilges 
user1       privilge1
user1       privilge2
user1       privilge3
user2       privilge1
user2       privilge5
user2       privilge3
etc ......
</code></pre>

<p>I would like to group privliges based on similarity in percentage to other user.
for example in the table  :<br />
user1 and user2 has only 2 privilges in common (privilge1,privilge3) which are 66%. 
so if I search for similarities in priviges based on more then 50% it will group it like this:</p>

<pre><code>user1  : privilge1 ,privilge3
user2  : privilge1 ,privilge3
</code></pre>",,0,3,,2009. 8. 25 오후 4:25:30,,2017. 5. 7 오후 2:26:16,2017. 5. 7 오후 2:26:16,user162898,1905949,user162898,,,1,1,oracle|grouping,456
1329389,Intellij 7.0.3 jsp tag namespace,"<p>I am declaring a namespace and binding it in a jsp file.  i then include this JSP file in other files.  however, the JSP file that contains this include complains that the namespace is not bound.  Is there a way I can get intellij to intelligently understand that there is a file that is included and the namespace is bound in that file?</p>

<p>Here is the include chain</p>

<p>-Files that are not showing the namespace. </p>

 

<p>-/common/include-jstl.jsp </p>

 

<p>-/w/common/include-jstl.jsp is a file that is in an included jar and this is the file has the c name space defined.</p>",,0,0,,2009. 8. 25 오후 4:27:27,,2009. 9. 30 오후 5:39:58,2009. 9. 22 오전 1:28:17,,52767,,52767,,1,1,jsp|tags|intellij-idea|namespaces,1220
1330834,How do I get animated series into my iPhone app?,"<p>I was trying to put a GIF into my iphone app, but it just showed the first frame. I read that you have to put this coding into my app with a UIimageView.</p>

<pre><code>UIImage *blur5 = [UIImage imageNamed:@""Picture 12.jpg""];
UIImage *blur6 = [UIImage imageNamed:@""Picture 13.jpg""];

self.imageView.animationImages = [[NSArray alloc] initWithObjects:blur5, blur6, nil];
self.imageView.animationRepeatCount = 2;
[self.imageView startAnimating];
</code></pre>

<p>But exactly where and how do I do it? Every time I try to run it, it gives me errors and Xcode freezes.</p>",,0,3,,2009. 8. 25 오후 8:37:01,,2011. 7. 21 오전 4:36:26,2011. 7. 21 오전 4:36:26,,34820,,161429,,1,1,iphone|gif|animated,1129
1332179,PLS-00049: bad bind variable,"<pre><code>CREATE OR REPLACE TRIGGER update_quant
AFTER INSERT ON sales
FOR EACH ROW
DECLARE
v_prod_name product.prod_name%TYPE;
BEGIN
    UPDATE despatch
    SET quantity = quantity + :new.quantity
    WHERE prod_name = v_prod_name;

END;
/
</code></pre>

<p>5/28  PLS-00049: bad bind variable 'NEW.QUANTITY' </p>

<p>How do you suggest I go about this error?
I am trying to update the quantity column of the despatch table, after a new sale has been inserted into the sales table. </p>",,0,2,,2009. 8. 26 오전 3:19:12,,2017. 12. 23 오후 9:00:50,,,,trick,,,1,1,variables|bind,1797
1332964,Request information from OpenID provider with Ruby,"<p>Im currently using ruby-openid gem to work with OpenID providers within my Sinatra application, but i cannot get information fields.</p>

<p>This is an example request:</p>

<pre><code>openid_url = 'blahblah'
resp = openid.begin(openid_url)
resp.add_extension_arg('sreg','required','email')
resp.add_extension_arg('sreg','optional','fullname,nickname,dob,gender')
redirect_url = response.redirect_url('http://localhost:4567', 'http://localhost:4567/complete')
redirect redirect_url
</code></pre>

<p>Parse result fields:</p>

<pre><code>info = response.extension_response('sreg',true)
</code></pre>

<p>I can login with most providers like Google, Yahoo, myOpenId, ... 
But the problem: i cant get the email information from all of them. Also, i cant get any information from Google`s openid. </p>

<p>So, how to solve this? Am i doing something wrong ?</p>",,0,1,,2009. 8. 26 오전 7:37:14,0,2009. 8. 26 오전 7:37:14,,,,,116892,,1,1,ruby|openid|sinatra,488
1336293,another jquery validation - birthdate must be between 18 and 120,"<p>I have seen some examples where the <code>birthdate</code> is broken into month, day, and year. Without breaking it up, how can i run a validation for a <code>birthdate</code> field?</p>

<pre><code>&lt;input type=""text"" name=""birthdate"" id=""birthdate""/&gt;
</code></pre>

<p>currently, i only have: </p>

<pre><code>birthday:  {
    required:true,
    date:true
},
</code></pre>

<p>I tried doing an ajax call on required with a function but failed to display a result based on what the other page outputs. (i.e > you must be older than 18 years old) </p>",,0,1,,2009. 8. 26 오후 5:20:40,,2016. 12. 21 오전 10:03:52,2016. 12. 21 오전 10:03:52,,2889988,,121400,,1,1,jquery|validation,427
1340065,SMS Send in windows mobile,"<p>I develop for windows mobile 5.0 for send and receive SMS. first I send the SMS is fine worked. After I received the SMS using MessageInterceptor, after receiving SMS I am not able to send SMS, SMS sending error. </p>

<p>IN Form load<br /></p>

<pre><code>MsgInterpret.MessageReceived += new MessageInterceptorEventHandler(MsgInterpret_MessageReceived);
void MsgInterpret_MessageReceived(object sender, MessageInterceptorEventArgs e)
{
 try
 {
    ReceiveMsg = (SmsMessage)e.Message;
    sndrNo = ReceiveMsg.From.Name;
    Msgbody = ReceiveMsg.Body;
    label2.Text = sndrNo;
    textBox1.Text = Msgbody;
 }
 catch (Exception ex)
 {
    MessageBox.Show(ex.Message);
 }
}

private void Send_btn_Click(object sender, EventArgs e)
{
            try
            {
                string mAtmId = ""Hello Raja""
                SmsMessage sms = new SmsMessage();
                sms.Body = mAtmId;
                sms.To.Add(new Recipient(Txt_PhoneNo.Text.Trim()));
                sms.Send();
                MessageBox.Show(""Message send successfully"");
            }
            catch (Exception ex)
            {
                MessageBox.Show(ex.Message);
            }
}
</code></pre>

<p>The problem is, send the sms properly before using the <code>MsgInterpret.MessageReceived</code> event to receive the sms, after that to send the sms I got the error.</p>",,0,2,,2009. 8. 27 오전 10:02:29,,2014. 10. 13 오후 12:07:42,2014. 10. 13 오후 12:07:42,,785593,,140073,,1,1,sms|windows-mobile,371
1340150,WCF: Adding BehaviorExtensions generates a security exception,"<p>When adding a <code>&lt;behaviorExtensions&gt;</code> section to the web.config file of my project I get a security exception (see below). What can be the problem? I follow this solution to another issue: <a href=""https://stackoverflow.com/questions/354727/in-wcf-web-programming-model-how-can-one-write-a-operation-contract-with-an-arra"">link</a></p>

<p>Adding this:</p>

<pre><code>&lt;extensions&gt;
  &lt;behaviorExtensions&gt;
    &lt;add name=""customWebHttp"" type=""CloudService4_WebRole.CustomHttpBehaviorExtensionElement, CloudService4_WebRole, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null"" /&gt;
  &lt;/behaviorExtensions&gt;
&lt;/extensions&gt;
</code></pre>

<p>results in:</p>

<pre><code>Exception Details: System.Security.SecurityException: Request for the permission of type 'System.Configuration.ConfigurationPermission, System.Configuration, Version=2.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a' failed.
</code></pre>",,0,2,,2009. 8. 27 오전 10:22:59,,2009. 8. 27 오전 10:22:59,2017. 5. 23 오전 11:56:51,,-1,,163573,,1,1,wcf,684
